survey_time,correlation_id,gender,age,race,education,ideology,party ID,political_interest,"To check whether you are reading the questions, click on the second answer from the top.",false1_acc,false1_bias,false1_trust,false1_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,false2_acc,false2_bias,false2_trust,false2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Journalists,Fact-checkers,U.S. Government,University Professors,Social media,Traditional media,Scientists,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_bias,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_bias,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust ,HL6_partisan_right_favor,HL1_fake_left_acc,HL1_fake_left_bias,HL1_fake_left_trust,HL1_fake_left_favor,HL2_fake_left_acc,HL2_fake_left_bias,HL2_fake_left_trust,HL2_fake_left_favor,HL3_fake_left_acc,HL3_fake_left_bias,HL3_fake_left_trust,HL3_fake_left_favor,HL4_fake_left_acc,HL4_fake_left_bias,HL4_fake_left_trust,HL4_fake_left_favor,HL5_fake_left_acc,HL5_fake_left_bias,HL5_fake_left_trust,HL5_fake_left_favor,HL6_fake_left_acc,HL6_fake_left_bias,HL6_fake_left_trust,HL6_fake_left_favor,HL1_fake_right_acc,HL1_fake_right_bias,HL1_fake_right_trust,HL1_fake_right_favor,HL2_fake_right_acc,HL2_fake_right_bias,HL2_fake_right_trust,HL2_fake_right_favor,HL3_fake_right_acc,HL3_fake_right_bias,HL3_fake_right_trust,HL3_fake_right_favor,HL4_fake_right_acc,HL4_fake_right_bias,HL4_fake_right_trust,HL4_fake_right_favor,HL5_fake_right_acc,HL5_fake_right_bias,HL5_fake_right_trust,HL5_fake_right_favor,HL6_fake_right_acc,HL6_fake_right_bias,HL6_fake_right_trust,HL6_fake_right_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,NATIONALREPORT.COM,WORLDNEWSDAILYREPORT.COM,APNEWS.COM,USATODAY.COM,FACTCHECK.ORG,WASHINGTONPOST.COM,DIGITAL.COM,COMMONSENSE.ORG,misp,skept,trust,visit_medialit,visit_news,visit_fake ,visit_fact,tr_factcheck,tr_medialit,tr_coverage ,tr_all 
9/3/22 14:42,hQelfvHDvKECsOdLYrZ3qg**,Male,65+,Non-Hispanic White,College Degree,Middle of the road,"Independent, lean toward Democrat",Very interested,Last year,1,4,1,4,2,3,2,2,2,2,2,2,2,4,1,4,2,3,2,2,2,3,4,3,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No,3,0,0,442,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:42,hQelfvHDvKH4as4MIEdrgw**,Male,55 to 64,Non-Hispanic White,College Degree,Very liberal,A strong Democrat,Very interested,Last year,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;COMMONSENSE.ORG=>Yes;NATIONALREPORT.COM=>Yes;DIGITAL.COM=>No;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No,4,0,8,426,1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKFwJ1Am06H-Ew**,Female,35 to 44,Non-Hispanic White,Some College Complete,Somewhat liberal,"Independent, lean toward Democrat",Not at all interested,Last year,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,3,2,1,4,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,;FACTCHECK.ORG=>No;FACTCHECK.ORG=>;FACTCHECK.ORG=>No;APNEWS.COM=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No,1,0,7,673,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKFpgQry7qlupA**,Female,55 to 64,Non-Hispanic White,College Degree,Middle of the road,Independent (close to neither party),Somewhat interested,Last year,2,3,1,3,2,2,2,1,3,2,2,1,2,3,1,3,2,2,2,1,5,5,3,4,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>No;APNEWS.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No,1,0,0,699,2,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKF7grQt54iPRA**,Male,65+,Non-Hispanic White,College Degree,Middle of the road,"Independent, lean toward Republican",Not very interested,Last year,2,3,2,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;APNEWS.COM=>No,9,0,0,541,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKHAlYLP9p_JgQ**,Male,35 to 44,Non-Hispanic White,College Degree,Very liberal,A strong Democrat,Extremely interested,Last year,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,;NATIONALREPORT.COM=>Yes;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;DIGITAL.COM=>Yes;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes,9,8,8,1081,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKFcl32-F66zFg**,Female,65+,Non-Hispanic White,Some College Complete,Very conservative,A not very strong Republican,Extremely interested,Last year,3,4,1,2,3,4,3,3,1,2,1,2,1,3,2,3,1,2,1,1,4,6,5,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,,,,,,;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;USATODAY.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>No;APNEWS.COM=>No,8,0,8,974,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKEcU-Gqrb7-pA**,Male,55 to 64,Non-Hispanic White,College Degree,Somewhat conservative,A not very strong Republican,Very interested,Last year,1,3,1,1,3,1,3,1,4,2,4,1,1,3,1,1,4,1,4,1,5,5,5,3,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,1,,,,,;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;USATODAY.COM=>Yes;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;FACTCHECK.ORG=>No,7,0,0,382,2,No,No,Yes,Yes,No,No,No,No,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKHBbnlB0z6oNw**,Female,65+,Non-Hispanic White,Some College Complete,Somewhat conservative,A not very strong Republican,Very interested,Last year,2,3,2,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,4,4,4,3,4,6,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,,,,,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>Yes;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>Yes,2,0,5,916,1,No,No,Yes,Yes,Yes,Yes,No,No,,,,,,,,,,,
9/3/22 14:41,hQelfvHDvKGMnSVV6KtwhQ**,Female,65+,Non-Hispanic White,High School Graduate,Middle of the road,A not very strong Democrat,Very interested,Last year,2,3,1,3,3,1,3,1,4,1,4,1,4,2,4,1,3,1,3,1,4,5,3,6,1,4,4,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,;WASHINGTONPOST.COM=>No;APNEWS.COM=>Yes;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;USATODAY.COM=>No,8,0,0,571,1,No,No,Yes,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:40,hQelfvHDvKGSoT2Qks9F1A**,Female,65+,Non-Hispanic White,Ph.D./Doctorate,Somewhat conservative,A strong Republican,Somewhat interested,Last year,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>No;FACTCHECK.ORG=>No,8,0,0,911,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:40,hQelfvHDvKFJYknrwc4tlw**,Male,65+,Non-Hispanic White,College Degree,Middle of the road,Independent (close to neither party),Very interested,Last year,1,4,1,4,3,2,3,2,4,1,4,1,1,4,1,4,4,1,4,1,1,4,3,5,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>Yes;COMMONSENSE.ORG=>No;FACTCHECK.ORG=>No;USATODAY.COM=>No;DIGITAL.COM=>Yes;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No,2,0,0,781,2,No,Yes,No,No,No,No,Yes,No,,,,,,,,,,,
9/3/22 14:39,hQelfvHDvKGRhLi4jKX3ZA**,Female,65+,Non-Hispanic White,College Degree,Somewhat conservative,A not very strong Republican,Not at all interested,Last year,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,4,4,2,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No,10,0,0,673,,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:39,hQelfvHDvKEAVLy4JdFozQ**,Male,65+,Non-Hispanic White,College Degree,Somewhat conservative,A not very strong Republican,Very interested,Last year,3,2,3,2,3,2,3,2,3,1,3,1,1,1,1,1,4,1,4,1,4,4,3,5,3,5,6,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,;APNEWS.COM=>Yes;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No,9,0,0,458,1,No,No,Yes,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:39,hQelfvHDvKE54sT_cYb3yw**,Male,18 to 24,Non-Hispanic White,Master's Degree,Somewhat liberal,A not very strong Democrat,Somewhat interested,Last year,3,2,3,3,3,3,2,3,3,3,4,3,3,2,3,3,3,2,4,3,3,5,3,4,5,5,5,,,,,,,,,,,,,,,,,,,,,3,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,,,,,,;WASHINGTONPOST.COM=>;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>No;USATODAY.COM=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No,4,0,0,755,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKGJGxPavSDIpA**,Male,18 to 24,Hispanic or Latino,College Degree,Somewhat conservative,A strong Republican,Extremely interested,Last year,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,5,4,4,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,,,,,,,,,,,,,,,,,;USATODAY.COM=>Yes;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>Yes;USATODAY.COM=>No;COMMONSENSE.ORG=>Yes;DIGITAL.COM=>No,1,0,0,491,1,No,Yes,Yes,No,No,Yes,No,Yes,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKH4FVjMW0Nkww**,Male,25 to 34,Non-Hispanic White,College Degree,Middle of the road,A strong Democrat,Extremely interested,Last year,4,3,3,4,4,3,2,3,3,3,4,3,4,2,3,3,2,4,3,3,6,5,6,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;USATODAY.COM=>No;DIGITAL.COM=>Yes;DIGITAL.COM=>Yes;واشنطن بوست=>Yes;COMMONSENSE.ORG=>Yes;NATIONALREPORT.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes,7,0,-3,462,1,Yes,Yes,Yes,No,Yes,,Yes,Yes,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKGJmC3LFFdUqQ**,Male,25 to 34,Non-Hispanic White,Master's Degree,Somewhat liberal,"Independent, lean toward Republican",Very interested,Last year,3,4,4,4,3,4,3,4,3,3,2,3,4,3,3,4,4,3,3,4,4,6,5,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,,,,,,,,,,,,,,,,,,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;COMMONSENSE.ORG=>No;USATODAY.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>Yes;NATIONALREPORT.COM=>Yes;APNEWS.COM=>Yes,7,0,4,420,1,Yes,No,Yes,Yes,No,No,Yes,No,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKHo83_zaIO9fA**,Female,35 to 44,Black or African American,Some College Complete,Middle of the road,A not very strong Democrat,Somewhat interested,Last year,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,5,7,4,6,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,;NATIONALREPORT.COM=>Yes;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes;DIGITAL.COM=>Yes,7,0,8,1628,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKH9yZZmehl5Fw**,Male,25 to 34,Black or African American,College Degree,Middle of the road,Independent (close to neither party),Very interested,Last year,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,4,3,4,3,4,5,3,6,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;USATODAY.COM=>Yes;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;NATIONALREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;DIGITAL.COM=>Yes;APNEWS.COM=>Yes,1,0,0,468,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKHWCbJMYjZr2Q**,Male,25 to 34,Non-Hispanic White,Master's Degree,Very liberal,A strong Democrat,Extremely interested,Last year,1,2,2,1,2,2,2,2,4,2,4,4,2,3,2,2,4,1,3,4,7,6,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>Yes;NATIONALREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;DIGITAL.COM=>Yes;USATODAY.COM=>Yes;واشنطن بوست=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;COMMONSENSE.ORG=>Yes,10,2,0,444,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKGBOIRphp2sJg**,Male,45 to 54,Black or African American,College Degree,Middle of the road,A not very strong Democrat,Very interested,Last year,1,4,1,1,4,4,1,4,1,1,1,1,2,2,2,1,1,1,1,1,6,5,5,7,4,6,7,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>Yes;USATODAY.COM=>Yes;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes,9,0,1,714,1,No,No,Yes,Yes,Yes,Yes,No,Yes,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKFKY8a1YhQ0AQ**,Female,25 to 34,Non-Hispanic White,Some College Complete,Somewhat liberal,A strong Democrat,Very interested,Last year,3,1,3,2,3,1,3,1,3,1,3,1,3,1,3,3,4,1,3,1,6,5,4,7,5,6,7,,,,,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,,;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>Yes;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>No;USATODAY.COM=>Yes;FACTCHECK.ORG=>Yes;DIGITAL.COM=>Yes,8,0,1,371,1,Yes,No,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
9/3/22 14:38,hQelfvHDvKG9cG2G-QPNhA**,Male,55 to 64,Non-Hispanic White,High School Graduate,Somewhat conservative,"Independent, lean toward Republican",Very interested,Last year,2,3,2,3,3,1,3,1,3,2,3,1,2,2,3,1,3,1,3,1,2,2,1,1,1,1,3,,,,,,,,,,,,,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,;NATIONALREPORT.COM=>Yes;APNEWS.COM=>Yes;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>Yes;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;USATODAY.COM=>Yes;NATIONALREPORT.COM=>Yes,8,0,8,1391,2,Yes,Yes,Yes,Yes,No,No,Yes,No,,,,,,,,,,,
